order_id,user_id,side,price,qty
67517,826,sell,85242.70,0.89
67518,496,buy,84972.90,0.15
67519,354,sell,85135.45,0.13
67520,635,sell,85333.84,0.01
67521,84,sell,84990.71,0.02
67522,631,sell,84911.00,0.05
67523,693,buy,85494.69,0.03
67524,12,buy,84772.91,0.07
67525,404,sell,84895.04,0.15
67526,358,buy,84314.93,0.05
67527,14,sell,84910.58,0.02
67528,912,sell,84772.79,1.97
67529,321,buy,84743.25,2.03
67530,350,buy,85168.90,0.05
67531,585,buy,85157.53,0.05
67532,205,buy,85192.07,0.27
67533,632,sell,84413.31,0.22
67534,560,sell,85231.78,0.18
67535,66,buy,84830.91,0.26
67536,395,buy,84654.12,0.05
67537,161,buy,84844.25,1.79
67538,37,sell,85043.05,0.15
67539,983,buy,84712.55,0.04
67540,382,buy,83938.87,0.02
67541,29,buy,85034.79,0.04
67542,326,buy,84926.93,2.38
67543,999,buy,84838.49,0.01
67544,841,buy,84963.21,0.02
67545,914,buy,84858.76,0.30
67546,222,sell,84974.01,0.52
67547,602,sell,85039.41,0.00
67548,223,buy,84931.28,0.01
67549,794,buy,85013.05,0.02
67550,583,sell,85220.30,0.04
67551,34,buy,84882.42,0.14
67552,615,buy,84449.68,0.11
67553,319,sell,84735.34,0.24
67554,966,buy,85004.44,0.09
67555,72,sell,84890.25,0.17
67556,706,sell,85351.47,0.18
67557,943,sell,84910.93,0.02
67558,839,buy,84896.16,0.02
67559,703,buy,84681.07,0.05
67560,733,buy,84978.27,0.06
67561,88,buy,85580.84,0.06
67562,398,sell,84899.35,0.14
67563,657,sell,85066.84,0.05
67564,331,buy,84818.62,0.19
67565,644,sell,85325.78,1.04
67566,809,buy,84556.51,0.70
67567,341,sell,84696.17,0.53
67568,226,sell,85233.72,0.78
67569,657,buy,84336.55,0.16
67570,818,sell,84977.24,0.18
67571,528,buy,84978.74,0.02
67572,991,sell,85334.99,0.17
67573,629,buy,84741.37,0.04
67574,97,buy,85646.54,0.74
67575,858,sell,84972.22,0.28
67576,240,sell,84732.73,0.12
67577,922,buy,84878.95,0.04
67578,844,sell,84668.36,0.10
67579,212,buy,84932.61,0.05
67580,784,sell,85194.82,0.02
67581,480,sell,85021.17,0.02
67582,22,sell,85175.99,0.05
67583,466,buy,84695.94,0.01
67584,182,sell,85196.87,0.09
67585,358,buy,84497.44,0.09
67586,377,sell,85281.13,0.29
67587,299,buy,84060.56,0.25
67588,126,buy,84811.67,0.02
67589,822,buy,84860.14,0.00
67590,102,buy,84438.91,0.04
67591,464,buy,83295.63,0.61
67592,726,buy,84806.37,0.17
67593,46,buy,83918.07,0.04
67594,865,sell,85600.36,0.10
67595,944,sell,84912.05,0.01
67596,991,buy,85177.14,0.50
67597,457,sell,85050.76,3.46
67598,938,buy,84649.22,0.05
67599,10,buy,84616.35,0.74
67600,101,buy,84764.82,0.21
67601,728,sell,85091.83,0.17
67602,549,sell,85047.25,0.32
67603,28,sell,84426.73,0.59
67604,493,buy,84868.49,0.52
67605,934,sell,85085.23,0.05
67606,410,sell,84894.54,1.34
67607,643,buy,84474.78,0.14
67608,227,sell,84883.98,0.06
67609,683,sell,84950.49,0.12
67610,341,buy,85014.02,0.22
67611,214,buy,84934.88,0.08
67612,225,sell,85229.38,0.30
67613,5,sell,85224.76,0.01
67614,558,buy,84842.25,0.20
67615,227,buy,84835.26,0.21
67616,122,sell,84696.32,0.02
67617,741,sell,84968.94,0.21
67618,605,sell,84995.82,0.01
67619,1,sell,85116.35,0.02
67620,757,buy,84979.52,0.22
67621,912,sell,85024.24,0.17
67622,757,buy,85598.14,0.24
67623,987,sell,84990.06,0.01
67624,370,sell,85045.20,0.98
67625,959,buy,84867.72,0.37
67626,970,sell,85700.53,0.06
67627,931,buy,84486.22,0.13
67628,979,buy,84833.17,0.48
67629,659,buy,84508.48,0.10
67630,412,buy,85109.41,0.07
67631,334,buy,84625.26,0.23
67632,484,sell,84797.34,0.19
67633,390,buy,84450.86,0.03
67634,515,sell,85168.46,0.01
67635,302,sell,84825.31,0.02
67636,778,sell,85260.32,0.04
67637,937,buy,84923.84,0.05
67638,543,buy,84668.18,0.20
67639,644,buy,85758.61,0.09
67640,199,sell,84957.81,0.41
67641,128,buy,84930.00,0.01
67642,663,sell,85137.90,0.09
67643,943,sell,84983.15,0.22
67644,569,sell,85147.61,0.02
67645,759,buy,85158.45,0.01
67646,5,buy,84888.95,0.17
67647,627,sell,85079.20,5.20
67648,822,buy,83984.10,0.03
67649,851,sell,84956.67,0.05
67650,809,buy,84562.60,3.38
67651,659,sell,84966.11,0.10
67652,422,buy,84889.28,0.20
67653,213,buy,84792.76,0.31
67654,194,sell,85280.54,0.12
67655,752,buy,84634.88,0.68
67656,977,sell,85014.67,0.07
67657,482,sell,85016.90,0.26
67658,97,sell,85201.27,0.20
67659,492,buy,84690.40,1.05
67660,173,buy,84567.61,0.07
67661,187,sell,84462.85,0.06
67662,605,sell,85190.18,0.04
67663,358,sell,84577.71,0.28
67664,199,buy,84742.32,0.11
67665,823,sell,85008.21,0.05
67666,423,buy,84731.20,0.09
67667,385,sell,85178.59,0.24
67668,194,sell,85486.92,0.03
67669,628,buy,84762.64,0.16
67670,413,sell,84992.11,0.23
67671,446,buy,85091.20,0.24
67672,731,buy,84502.79,0.02
67673,582,sell,84944.30,0.08
67674,546,sell,85050.89,0.43
67675,33,buy,85345.25,0.03
67676,374,buy,84943.84,0.13
67677,226,buy,85138.68,0.34
67678,196,buy,85033.47,0.03
67679,834,buy,84953.54,0.62
67680,764,buy,84580.90,0.27
67681,539,buy,84747.76,0.04
67682,763,sell,84962.32,0.24
67683,821,buy,85045.60,0.02
67684,964,buy,85129.85,0.04
67685,565,buy,85187.50,0.12
67686,457,sell,86086.54,0.02
67687,452,sell,85119.92,2.95
67688,520,buy,84751.35,0.32
67689,840,buy,85708.11,0.22
67690,30,buy,84276.06,0.06
67691,244,sell,85211.54,0.20
67692,521,sell,85002.00,0.01
67693,500,buy,84890.07,0.18
67694,205,sell,84698.09,0.06
67695,955,sell,85154.15,0.06
67696,840,buy,84806.39,0.24
67697,626,sell,84499.06,0.13
67698,67,sell,84887.82,0.08
67699,123,buy,84865.63,0.03
67700,789,sell,84973.81,0.05
67701,324,sell,85106.79,0.02
67702,806,buy,85081.11,0.01
67703,303,buy,84977.81,0.34
67704,863,buy,84770.17,0.04
67705,384,sell,84760.63,0.03
67706,975,sell,84070.75,0.12
67707,878,buy,84962.21,0.16
67708,515,buy,84460.17,0.12
67709,310,buy,84772.14,2.45
67710,747,sell,85316.77,0.01
67711,595,sell,85349.31,0.00
67712,83,buy,83846.61,0.08
67713,869,buy,84771.01,0.11
67714,987,buy,85084.79,0.15
67715,447,buy,84792.95,0.04
67716,576,sell,85531.04,0.14
67717,794,sell,85472.37,2.10
67718,615,sell,85088.20,0.06
67719,407,buy,84618.21,0.07
67720,522,buy,85144.88,0.22
67721,386,buy,84759.49,0.02
67722,744,sell,85178.61,0.60
67723,607,sell,85284.98,0.01
67724,869,sell,85341.20,0.28
67725,590,sell,84766.76,0.11
67726,350,sell,85038.93,0.53
67727,699,buy,84719.24,0.01
67728,660,sell,84911.36,0.19
67729,17,sell,84980.16,0.34
67730,366,sell,85292.80,4.26
67731,777,buy,84409.78,0.01
67732,415,sell,85016.04,0.24
67733,953,sell,85438.86,0.04
67734,280,buy,84895.49,0.82
67735,15,buy,84849.46,0.40
67736,796,buy,84399.21,0.04
67737,302,sell,85360.88,0.07
67738,239,sell,85019.31,0.20
67739,370,sell,85178.96,1.08
67740,40,sell,85024.88,0.25
67741,45,sell,85011.41,0.07
67742,288,buy,84791.62,0.02
67743,234,sell,84834.71,0.06
67744,663,buy,84697.38,2.22
67745,539,sell,84879.95,0.11
67746,374,sell,84520.28,0.75
67747,245,buy,85018.48,0.13
67748,369,buy,84535.06,0.01
67749,689,sell,85336.58,0.02
67750,599,buy,84886.80,0.04
67751,742,buy,84839.96,0.00
67752,345,sell,84991.31,0.04
67753,588,buy,84770.77,0.09
67754,427,sell,85105.98,0.54
67755,344,sell,84896.55,0.01
67756,67,sell,84819.77,0.03
67757,581,buy,84812.14,0.09
67758,478,buy,84959.42,0.35
67759,83,sell,84690.15,0.12
67760,533,buy,84562.00,0.84
67761,972,sell,85085.50,0.03
67762,43,buy,84766.88,0.01
67763,328,sell,84369.56,0.06
67764,9,buy,85022.37,0.18
67765,3,buy,84792.20,0.18
67766,265,sell,85663.28,0.02
67767,880,sell,84880.49,0.02
67768,837,sell,84802.04,0.04
67769,75,buy,84816.70,0.18
67770,805,buy,85167.71,0.15
67771,990,sell,84498.73,0.65
67772,262,buy,84842.76,0.04
67773,82,buy,84763.86,0.64
67774,820,sell,85696.03,0.38
67775,496,sell,85559.74,0.17
67776,867,sell,84856.66,0.25
67777,423,buy,84742.17,0.43
67778,955,sell,85641.42,0.79
67779,672,buy,85099.08,0.12
67780,39,buy,85061.16,0.05
67781,846,sell,84951.68,0.01
67782,517,sell,85023.15,0.23
67783,915,sell,85078.11,0.05
67784,167,sell,85307.68,0.33
67785,617,sell,84778.17,0.03
67786,277,buy,84642.20,0.12
67787,487,buy,84759.59,0.02
67788,549,buy,84968.73,0.22
67789,278,sell,85952.34,0.11
67790,160,sell,84992.69,0.20
67791,334,buy,85138.82,0.04
67792,571,buy,84788.79,0.08
67793,443,buy,84604.25,0.39
67794,360,sell,84661.77,0.04
67795,861,buy,84735.68,0.02
67796,912,sell,85103.65,0.02
67797,323,sell,84957.64,0.21
67798,876,sell,85041.29,0.39
67799,427,buy,84963.28,0.15
67800,682,sell,84907.33,0.09
67801,688,buy,84672.17,0.93
67802,707,sell,84971.47,0.00
67803,425,buy,85039.77,0.41
67804,961,sell,85173.15,0.34
67805,904,buy,84745.18,0.01
67806,689,sell,84980.40,0.02
67807,406,buy,84429.39,0.06
67808,985,sell,84529.45,0.17
67809,511,buy,85103.96,0.11
67810,625,sell,84915.37,0.13
67811,403,sell,84958.21,0.04
67812,159,sell,85147.56,0.03
67813,97,buy,84395.21,0.01
67814,406,sell,84827.79,0.02
67815,795,sell,85159.55,0.03
67816,663,sell,84826.73,0.08
67817,993,sell,85321.98,0.93
67818,633,sell,84955.60,1.23
67819,992,buy,84589.82,0.02
67820,650,buy,84961.61,0.61
67821,920,buy,84794.89,0.07
67822,634,buy,84716.00,0.07
67823,734,buy,84891.75,0.10
67824,137,sell,84964.34,0.04
67825,715,buy,85078.80,0.09
67826,447,sell,85469.59,0.02
67827,819,sell,85256.31,0.02
67828,745,buy,84655.72,0.01
67829,390,sell,84942.96,0.44
67830,342,sell,85228.46,0.00
67831,941,buy,85082.93,0.10
67832,188,buy,84882.66,0.06
67833,772,buy,84692.01,0.02
67834,774,buy,84773.68,0.08
67835,960,sell,85246.35,0.04
67836,291,buy,84686.17,4.91
67837,807,sell,84803.73,0.26
67838,598,sell,85342.25,0.02
67839,591,sell,84815.38,0.28
67840,930,buy,84881.64,0.31
67841,930,buy,84970.16,0.67
67842,864,sell,85433.15,0.01
67843,246,sell,84658.24,0.01
67844,559,buy,84658.92,0.05
67845,984,sell,85140.26,0.01
67846,940,sell,84828.79,0.02
67847,303,buy,85484.20,0.00
67848,756,sell,84749.41,0.02
67849,698,sell,84787.18,0.02
67850,981,sell,84893.94,0.02
67851,561,sell,84710.07,0.00
67852,443,sell,85227.63,0.23
67853,227,sell,85082.35,0.70
67854,470,sell,85003.64,0.37
67855,790,buy,84944.55,0.75
67856,472,buy,85150.45,0.02
67857,879,buy,84864.50,0.01
67858,22,buy,85078.21,0.02
67859,576,buy,85008.86,0.04
67860,113,buy,84660.13,0.14
67861,436,buy,84848.36,0.01
67862,402,buy,84923.19,0.01
67863,392,buy,85507.90,0.03
67864,424,sell,84881.83,0.36
67865,785,sell,85169.64,0.07
67866,744,buy,84718.13,0.16
67867,780,buy,84865.96,0.10
67868,253,buy,85063.97,0.03
67869,33,buy,84570.30,0.17
67870,295,buy,84438.19,0.03
67871,741,buy,84524.06,0.04
67872,864,sell,84785.17,0.04
67873,742,buy,84937.04,0.02
67874,611,buy,84699.86,0.06
67875,621,buy,85329.48,0.07
67876,370,sell,85211.97,3.09
67877,761,sell,85100.46,0.07
67878,497,buy,85041.52,0.31
67879,825,buy,84898.49,0.04
67880,545,buy,84819.34,0.18
67881,171,buy,84347.88,0.75
67882,613,sell,84749.86,0.58
67883,324,buy,84774.82,0.06
67884,549,sell,84259.02,0.09
67885,526,buy,84245.11,0.16
67886,648,sell,85244.65,0.00
67887,690,sell,84596.91,0.01
67888,237,sell,84877.83,0.23
67889,508,buy,84937.20,0.18
67890,544,sell,84873.34,2.13
67891,432,buy,84398.95,0.21
67892,105,sell,85198.35,1.00
67893,460,sell,84574.05,1.09
67894,736,buy,84732.21,0.40
67895,69,buy,84771.55,0.39
67896,805,sell,84973.74,0.26
67897,644,sell,84825.70,0.08
67898,8,buy,84765.92,0.01
67899,102,sell,84942.55,0.02
67900,297,sell,84717.02,0.01
67901,896,sell,84942.42,0.42
67902,788,sell,85269.43,0.09
67903,900,buy,84114.26,0.28
67904,880,sell,85358.21,0.01
67905,964,buy,84856.48,0.48
67906,13,buy,84743.50,0.20
67907,326,sell,85324.56,0.12
67908,698,buy,85058.16,0.07
67909,759,sell,85279.54,0.15
67910,367,sell,84617.52,0.40
67911,27,sell,84755.63,0.04
67912,475,buy,84396.14,0.01
67913,965,sell,85360.79,0.99
67914,706,buy,84845.58,0.05
67915,38,sell,84714.61,0.18
67916,457,sell,84366.72,0.01
67917,237,buy,85069.19,0.00
67918,617,buy,84524.23,0.02
67919,808,buy,84946.66,0.03
67920,683,sell,84718.96,0.12
67921,623,buy,84895.78,0.30
67922,32,sell,85322.10,0.11
67923,697,buy,84775.17,0.02
67924,481,sell,84746.92,0.02
67925,82,sell,84884.14,1.06
67926,737,buy,84135.44,0.37
67927,497,buy,84059.61,0.22
67928,597,sell,84543.10,0.77
67929,777,sell,85618.56,0.35
67930,274,buy,84843.86,0.01
67931,861,sell,84894.01,0.60
67932,261,buy,85273.17,0.07
67933,21,buy,84951.91,0.00
67934,442,buy,84753.33,1.16
67935,679,buy,85064.93,0.25
67936,425,sell,84753.06,0.33
67937,383,buy,84884.71,0.01
67938,617,sell,84759.98,0.06
67939,615,sell,85924.34,0.12
67940,410,sell,84838.20,0.08
67941,938,buy,84890.98,0.04
67942,227,sell,84713.37,0.58
67943,297,sell,85212.72,0.11
67944,924,buy,84335.47,0.17
67945,30,sell,84753.96,0.97
67946,868,buy,84842.28,0.08
67947,127,sell,84860.83,0.34
67948,282,sell,84818.54,0.06
67949,973,sell,85006.16,0.07
67950,908,sell,85146.96,0.30
67951,311,sell,85034.22,0.01
67952,707,sell,84876.84,0.05
67953,858,buy,84153.55,0.14
67954,623,buy,84377.45,0.02
67955,629,buy,84783.61,0.03
67956,93,buy,84948.86,0.07
67957,470,buy,84687.36,0.74
67958,386,buy,84702.97,0.02
67959,206,buy,84588.63,0.05
67960,803,sell,85045.47,0.12
67961,41,sell,84570.09,0.11
67962,282,sell,85035.28,0.07
67963,577,sell,85148.21,0.13
67964,584,sell,84662.11,0.39
67965,308,sell,85020.93,0.04
67966,978,buy,84803.37,0.13
67967,964,sell,84774.41,0.16
67968,45,sell,84774.61,0.09
67969,487,buy,84826.06,1.04
67970,294,sell,84987.50,0.01
67971,285,sell,84647.75,0.08
67972,643,sell,85068.03,0.05
67973,881,sell,84879.12,0.59
67974,157,sell,84983.69,0.28
67975,594,sell,85014.16,0.07
67976,625,buy,84362.07,0.40
67977,429,sell,84876.82,0.08
67978,449,sell,85427.53,0.14
67979,55,sell,85307.82,0.15
67980,871,buy,84493.34,0.01
67981,351,sell,84858.82,0.20
67982,291,buy,84802.02,0.03
67983,695,sell,85104.43,0.02
67984,977,sell,85022.93,0.04
67985,945,sell,85186.56,0.66
67986,529,sell,85225.59,0.04
67987,253,sell,85376.17,0.02
67988,686,buy,85550.49,0.27
67989,752,buy,85029.49,0.06
67990,761,buy,84992.92,0.72
67991,395,buy,84341.44,0.06
67992,593,buy,84556.55,0.51
67993,256,sell,85412.37,0.06
67994,952,buy,84618.03,0.28
67995,416,buy,84809.88,0.01
67996,542,sell,85019.21,0.03
67997,80,sell,85430.38,4.63
67998,867,sell,85152.98,0.47
67999,389,buy,85146.94,0.01
68000,258,buy,84600.70,0.16
68001,783,sell,85286.16,0.08
68002,638,buy,84649.43,0.38
68003,10,sell,84836.66,0.02
68004,789,buy,84847.87,0.01
68005,123,buy,84789.19,0.20
68006,963,buy,84642.02,0.08
68007,324,sell,86352.29,0.20
68008,283,sell,84843.54,0.12
68009,819,buy,85050.88,0.05
68010,287,sell,84992.07,0.32
68011,692,sell,85072.52,0.12
68012,844,buy,85160.00,0.09
68013,783,sell,85106.90,0.12
68014,839,buy,84853.61,0.26
68015,896,buy,84402.43,0.14
68016,381,buy,84466.09,0.10
68017,360,sell,84959.41,0.31
68018,846,buy,85052.16,0.01
68019,306,sell,85040.12,0.19
68020,105,buy,84832.54,0.09
68021,294,sell,85255.73,1.40
68022,158,sell,84953.47,8.92
68023,772,buy,84349.32,0.05
68024,929,buy,84763.89,0.35
68025,653,buy,85247.31,4.05
68026,826,sell,84978.70,0.01
68027,916,sell,85407.79,0.05
68028,227,sell,84536.58,0.64
68029,132,sell,85090.78,2.77
68030,569,sell,85351.91,0.02
68031,86,buy,85053.65,0.61
68032,198,buy,84569.60,0.02
68033,60,sell,85151.75,0.61
68034,393,buy,84348.23,3.03
68035,268,sell,85032.30,1.02
68036,867,sell,84998.14,0.14
68037,704,sell,84973.86,0.05
68038,215,sell,84860.33,0.15
68039,209,buy,84983.80,0.01
68040,248,buy,84994.16,0.03
68041,595,sell,85069.17,0.16
68042,492,buy,85057.25,0.43
68043,818,buy,84420.54,0.27
68044,515,buy,85127.53,0.14
68045,534,buy,84697.63,0.33
68046,588,sell,85403.11,0.01
68047,610,sell,85680.15,0.00
68048,429,sell,84978.10,0.99
68049,256,buy,84061.42,0.21
68050,707,buy,84692.02,0.05
68051,106,buy,84389.57,0.13
68052,620,buy,84713.20,0.49
68053,499,buy,84971.95,0.17
68054,484,buy,85107.84,0.08
68055,971,sell,84469.89,0.32
68056,790,buy,84995.00,0.02
68057,14,buy,84849.89,0.07
68058,624,buy,85017.21,0.03
68059,967,sell,84946.18,0.00
68060,85,buy,84867.42,0.11
68061,140,buy,84929.81,0.17
68062,840,sell,85200.00,0.30
68063,314,sell,85378.79,0.64
68064,497,sell,84954.15,1.05
68065,708,sell,84991.59,0.18
68066,597,buy,85125.90,0.06
68067,668,buy,84890.55,0.03
68068,251,sell,85570.81,0.11
68069,502,sell,85268.87,0.63
68070,746,buy,85375.05,0.01
68071,892,sell,84821.38,0.23
68072,216,sell,85627.00,0.56
68073,595,sell,85099.35,0.03
68074,169,sell,85295.16,0.85
68075,502,sell,84994.07,0.44
68076,116,buy,84872.95,0.02
68077,758,sell,84895.21,0.09
68078,772,buy,85391.09,0.13
68079,970,buy,84850.18,1.40
68080,493,buy,84573.89,0.39
68081,621,buy,84872.38,0.03
68082,337,buy,84740.51,0.04
68083,591,buy,84698.22,0.95
68084,423,buy,84424.37,0.02
68085,232,buy,84523.75,0.11
68086,418,buy,84934.60,0.08
68087,292,buy,85283.86,1.34
68088,416,sell,85340.81,0.05
68089,290,buy,84883.06,0.22
68090,488,sell,85304.12,0.41
68091,816,buy,84977.14,0.82
68092,949,buy,84731.79,0.14
68093,65,sell,84554.15,0.15
68094,354,buy,84104.68,0.05
68095,494,buy,84680.82,0.10
68096,132,sell,84813.61,0.59
68097,511,buy,84822.31,0.04
68098,591,sell,85351.27,0.03
68099,852,buy,84878.42,0.08
68100,676,sell,84625.11,0.23
68101,207,buy,85111.33,0.14
68102,218,sell,84982.04,0.16
68103,136,buy,84965.27,0.17
68104,21,sell,85084.09,1.25
68105,406,sell,85144.90,0.15
68106,786,buy,85000.63,0.04
68107,362,buy,84939.66,2.23
68108,208,buy,84858.45,0.09
68109,11,sell,84918.20,0.26
68110,461,buy,84631.12,0.28
68111,286,buy,85300.38,0.09
68112,539,buy,85039.59,0.05
68113,596,buy,84799.63,0.14
68114,169,sell,86266.86,0.15
68115,369,sell,85007.41,0.32
68116,784,sell,84977.76,0.02
68117,945,sell,84720.90,0.07
68118,765,buy,84843.40,0.07
68119,37,buy,85013.63,0.01
68120,495,buy,84164.06,1.95
68121,529,buy,84626.84,0.02
68122,257,sell,84906.72,4.12
68123,398,sell,85016.85,0.09
68124,237,sell,85779.12,0.01
68125,495,buy,84754.57,0.28
68126,668,sell,85175.74,0.04
68127,380,buy,84290.87,0.09
68128,166,sell,85343.03,0.14
68129,135,buy,84982.46,0.13
68130,581,buy,85141.47,2.19
68131,330,buy,84790.18,0.04
68132,22,buy,85145.39,0.36
68133,806,buy,84731.98,0.03
68134,743,buy,85425.13,0.86
68135,365,buy,84853.47,0.01
68136,437,sell,85536.08,0.73
68137,677,buy,84966.79,0.25
68138,102,buy,84809.17,0.31
68139,476,sell,85210.02,0.06
68140,387,sell,85127.72,0.20
68141,567,sell,84753.51,0.17
68142,734,buy,84784.05,0.12
68143,432,buy,84773.11,0.01
68144,57,buy,84809.82,0.01
68145,675,sell,84789.13,0.07
68146,79,sell,85077.95,0.04
68147,702,buy,84635.96,0.29
68148,240,sell,85304.60,0.01
68149,996,sell,84512.48,0.04
68150,585,sell,84972.55,0.15
68151,256,buy,85166.23,0.04
68152,566,sell,85238.14,0.03
68153,649,sell,84759.32,0.06
68154,757,buy,84158.74,0.00
68155,32,sell,84832.10,0.12
68156,696,sell,84957.21,0.18
68157,996,sell,85610.17,0.18
68158,996,buy,84758.99,0.07
68159,106,buy,84899.04,0.38
68160,633,sell,85261.13,0.16
68161,14,buy,84739.78,0.30
68162,356,buy,85135.19,0.03
68163,766,sell,85296.21,0.03
68164,557,sell,84902.23,0.02
68165,471,sell,84643.33,0.02
68166,309,buy,84881.90,0.52
68167,33,sell,84768.76,0.06
68168,865,sell,85233.35,0.10
68169,571,sell,85136.36,0.19
68170,934,buy,84886.41,0.05
68171,659,sell,85110.51,0.05
68172,622,sell,84418.16,0.16
68173,600,buy,84555.39,0.00
68174,361,sell,85430.21,0.13
68175,906,sell,84865.95,0.38
68176,1,buy,84997.87,0.01
68177,784,sell,85217.79,0.00
68178,876,sell,84513.15,0.41
68179,504,sell,84540.27,0.06
68180,259,sell,85322.16,0.06
68181,707,buy,84772.48,0.04
68182,450,sell,85167.17,0.28
68183,405,buy,83919.31,0.14
68184,397,sell,84969.58,0.05
68185,480,buy,84986.02,0.04
68186,79,buy,84875.29,0.01
68187,712,buy,84792.22,0.51
68188,470,buy,84629.39,0.25
68189,258,sell,85043.04,0.46
68190,149,sell,85124.69,0.14
68191,515,buy,84864.17,1.43
68192,128,buy,84737.54,0.58
68193,338,sell,84637.42,0.14
68194,642,sell,84969.80,0.15
68195,467,sell,85080.40,0.03
68196,581,buy,84500.60,0.07
68197,496,buy,84893.55,0.06
68198,876,sell,84739.68,0.03
68199,653,buy,84556.62,0.03
68200,691,buy,84992.18,0.04
68201,894,sell,84682.16,1.40
68202,839,sell,85079.49,0.13
68203,736,buy,84703.23,0.06
68204,419,buy,84814.28,0.02
68205,53,buy,84336.64,0.13
68206,547,buy,85050.76,0.09
68207,386,sell,85118.54,0.07
68208,631,buy,84447.44,0.12
68209,979,sell,85009.28,0.98
68210,8,buy,85003.69,0.10
68211,654,sell,85155.35,0.04
68212,793,buy,85160.34,0.03
68213,452,buy,85100.47,0.19
68214,75,sell,85154.12,0.00
68215,855,buy,84882.61,0.03
68216,920,sell,85052.72,0.05
68217,256,buy,85234.72,0.04
68218,10,buy,84880.49,0.06
68219,444,sell,85331.92,0.49
68220,212,sell,84664.15,0.03
68221,196,sell,85338.16,0.05
68222,595,buy,84702.14,0.20
68223,269,sell,84730.65,0.15
68224,278,sell,85099.51,1.01
68225,759,buy,84892.52,0.05
68226,920,buy,85190.31,0.11
68227,802,sell,85280.82,0.04
68228,171,sell,85051.50,0.19
68229,797,buy,84427.92,0.09
68230,935,sell,85053.78,0.04
68231,131,buy,84654.57,0.01
68232,877,sell,85074.84,0.09
68233,132,buy,84614.47,0.23
68234,695,buy,84999.18,0.25
68235,617,sell,85087.87,0.07
68236,666,sell,84780.40,0.10
68237,941,buy,84699.66,0.15
68238,217,sell,85083.01,0.10
68239,945,sell,84709.13,0.16
68240,871,buy,85077.56,0.03
68241,648,buy,84731.02,0.02
68242,25,sell,85011.02,0.14
68243,334,buy,85042.39,0.02
68244,517,sell,85107.27,0.24
68245,25,buy,84773.75,0.00
68246,874,sell,85008.03,0.07
68247,713,sell,85074.12,0.14
68248,156,buy,84732.47,0.47
68249,893,sell,85188.41,0.46
68250,126,buy,84241.04,0.04
68251,70,sell,84071.29,0.19
68252,172,buy,84775.49,0.13
68253,619,buy,84834.33,0.21
68254,123,sell,85260.42,0.20
68255,815,sell,85671.15,0.02
68256,184,sell,85189.99,0.17
68257,409,sell,85032.82,0.11
68258,368,sell,84895.04,0.10
68259,894,buy,85092.00,0.08
68260,50,buy,84889.60,0.16
68261,183,sell,84729.44,0.07
68262,206,sell,85175.67,0.06
68263,628,sell,85575.98,0.02
68264,820,sell,85416.05,1.57
68265,762,buy,84860.13,0.06
68266,405,sell,85074.18,0.12
68267,297,buy,84139.96,0.06
68268,211,buy,84739.60,0.00
68269,963,sell,84604.68,0.17
68270,214,sell,85538.09,0.12
68271,493,sell,85689.55,0.07
68272,492,buy,84815.41,0.04
68273,424,sell,84958.14,0.05
68274,308,buy,84251.99,0.04
68275,363,sell,84767.25,0.01
68276,301,buy,85298.57,0.04
68277,587,sell,84964.84,0.12
68278,312,buy,84827.50,0.09
68279,287,sell,84969.39,0.11
68280,732,sell,85615.26,0.06
68281,137,buy,84385.04,0.00
68282,685,buy,84836.52,0.08
68283,853,buy,85233.96,0.01
68284,709,buy,84884.36,0.12
68285,231,sell,84917.06,0.22
68286,287,sell,84969.53,0.03
68287,964,sell,84960.97,0.04
68288,51,sell,84780.17,0.02
68289,730,buy,84860.94,0.17
68290,551,buy,84857.03,0.02
68291,681,sell,84911.12,0.15
68292,749,buy,84764.71,1.68
68293,293,sell,84543.17,3.08
68294,241,sell,85334.07,0.03
68295,802,sell,85052.78,0.06
68296,977,sell,84996.63,0.02
68297,800,sell,85051.91,0.03
68298,674,buy,84796.88,0.13
68299,710,sell,85226.62,0.40
68300,498,buy,84922.56,0.18
68301,561,buy,84682.76,0.06
68302,881,sell,85245.77,0.23
68303,164,sell,84943.47,0.07
68304,444,sell,85190.96,0.55
68305,491,sell,85471.84,0.36
68306,531,sell,85020.77,0.06
68307,453,sell,85097.77,0.02
68308,139,buy,84867.30,0.03
68309,756,sell,85271.33,0.32
68310,293,buy,85183.46,0.02
68311,929,buy,84356.25,0.06
68312,238,sell,84642.48,0.08
68313,498,buy,84589.86,0.01
68314,198,sell,84761.43,0.04
68315,11,buy,84624.40,0.01
68316,604,buy,84768.70,0.11
68317,403,sell,85256.90,0.38
68318,390,buy,85109.86,0.41
68319,323,sell,84602.25,0.15
68320,668,buy,85013.66,0.11
68321,619,sell,85034.78,0.16
68322,108,buy,84964.09,0.15
68323,248,buy,84763.42,0.23
68324,196,sell,84992.76,0.05
68325,294,buy,84896.44,0.09
68326,448,sell,84984.22,0.07
68327,126,sell,85323.71,0.08
68328,983,buy,84803.93,0.03
68329,31,buy,84758.98,0.09
68330,583,buy,84982.76,2.76
68331,377,buy,84863.17,0.09
68332,114,buy,84499.70,0.01
68333,724,buy,84996.54,0.02
68334,149,buy,84898.45,0.10
68335,249,sell,85595.92,0.05
68336,553,buy,85011.62,0.16
68337,996,buy,84831.40,0.01
68338,149,sell,85270.31,0.00
