phase,command,order_id,symbol,price,size,action,order_type,uid
BENCHMARK,CANCEL_ORDER,346,40000,0,0,ASK,null,77
BENCHMARK,MOVE_ORDER,1361,40000,34289,0,BID,null,259
BENCHMARK,PLACE_ORDER,2208,40000,34021,1,BID,GTC,360
BENCHMARK,MOVE_ORDER,1176,40000,34507,0,ASK,null,263
BENCHMARK,PLACE_ORDER,2209,40000,34415,17,ASK,GTC,321
BENCHMARK,MOVE_ORDER,1410,40000,34396,0,ASK,null,276
BENCHMARK,MOVE_ORDER,876,40000,34397,0,ASK,null,996
BENCHMARK,MOVE_ORDER,1225,40000,34419,0,ASK,null,499
BENCHMARK,MOVE_ORDER,1312,40000,34140,0,BID,null,868
BENCHMARK,MOVE_ORDER,999,40000,34526,0,ASK,null,731
BENCHMARK,MOVE_ORDER,1554,40000,34517,0,ASK,null,174
BENCHMARK,REDUCE_ORDER,146,40000,0,1,BID,null,33
BENCHMARK,PLACE_ORDER,2210,40000,34392,1,BID,GTC,775
BENCHMARK,MOVE_ORDER,462,40000,34347,0,BID,null,373
BENCHMARK,MOVE_ORDER,1153,40000,33881,0,BID,null,195
BENCHMARK,PLACE_ORDER,2211,40000,34444,1,ASK,GTC,70
BENCHMARK,MOVE_ORDER,1529,40000,34294,0,BID,null,649
BENCHMARK,CANCEL_ORDER,843,40000,0,0,ASK,null,547
BENCHMARK,MOVE_ORDER,1480,40000,34848,0,ASK,null,59
BENCHMARK,MOVE_ORDER,1003,40000,34352,0,BID,null,310
BENCHMARK,MOVE_ORDER,1012,40000,34470,0,ASK,null,386
BENCHMARK,MOVE_ORDER,1582,40000,34519,0,ASK,null,549
BENCHMARK,REDUCE_ORDER,1110,40000,0,1,BID,null,551
BENCHMARK,MOVE_ORDER,1529,40000,34295,0,BID,null,649
BENCHMARK,MOVE_ORDER,1521,40000,34338,0,BID,null,413
BENCHMARK,MOVE_ORDER,1286,40000,35092,0,ASK,null,731
BENCHMARK,PLACE_ORDER,2212,40000,42985,41,BID,IOC,576
BENCHMARK,MOVE_ORDER,996,40000,34352,0,BID,null,296
BENCHMARK,MOVE_ORDER,1354,40000,34351,0,BID,null,916
BENCHMARK,MOVE_ORDER,1587,40000,34502,0,ASK,null,388
BENCHMARK,MOVE_ORDER,836,40000,34446,0,ASK,null,575
BENCHMARK,PLACE_ORDER,2213,40000,25795,81,ASK,IOC,752
BENCHMARK,MOVE_ORDER,777,40000,34610,0,ASK,null,604
BENCHMARK,CANCEL_ORDER,727,40000,0,0,ASK,null,461
BENCHMARK,MOVE_ORDER,1438,40000,33962,0,BID,null,587
BENCHMARK,MOVE_ORDER,364,40000,34395,0,ASK,null,641
BENCHMARK,MOVE_ORDER,1225,40000,34418,0,ASK,null,499
BENCHMARK,MOVE_ORDER,1465,40000,34397,0,ASK,null,272
BENCHMARK,MOVE_ORDER,1558,40000,34861,0,ASK,null,105
BENCHMARK,MOVE_ORDER,1146,40000,34383,0,BID,null,639
BENCHMARK,REDUCE_ORDER,400,40000,0,2,BID,null,639
BENCHMARK,MOVE_ORDER,1210,40000,34458,0,ASK,null,762
BENCHMARK,MOVE_ORDER,585,40000,34277,0,BID,null,841
BENCHMARK,MOVE_ORDER,177,40000,34059,0,BID,null,550
BENCHMARK,PLACE_ORDER,2214,40000,42985,1,BID,IOC,378
BENCHMARK,MOVE_ORDER,1564,40000,34276,0,BID,null,733
BENCHMARK,MOVE_ORDER,427,40000,34412,0,ASK,null,301
BENCHMARK,MOVE_ORDER,669,40000,34364,0,BID,null,981
BENCHMARK,MOVE_ORDER,1250,40000,34384,0,BID,null,721
BENCHMARK,REDUCE_ORDER,1090,40000,0,1,BID,null,911
BENCHMARK,MOVE_ORDER,1500,40000,34326,0,BID,null,526
BENCHMARK,MOVE_ORDER,973,40000,34372,0,BID,null,789
BENCHMARK,MOVE_ORDER,4,40000,34197,0,BID,null,325
BENCHMARK,MOVE_ORDER,183,40000,34571,0,ASK,null,139
BENCHMARK,PLACE_ORDER,2215,40000,25795,1,ASK,IOC,453
BENCHMARK,MOVE_ORDER,1549,40000,33937,0,BID,null,295
BENCHMARK,MOVE_ORDER,1588,40000,34213,0,BID,null,900
BENCHMARK,MOVE_ORDER,1241,40000,34445,0,ASK,null,175
BENCHMARK,PLACE_ORDER,2216,40000,25795,1,ASK,IOC,823
BENCHMARK,CANCEL_ORDER,1351,40000,0,0,ASK,null,204
BENCHMARK,REDUCE_ORDER,835,40000,0,1,ASK,null,770
BENCHMARK,MOVE_ORDER,940,40000,34528,0,ASK,null,627
BENCHMARK,MOVE_ORDER,1465,40000,34396,0,ASK,null,272
BENCHMARK,REDUCE_ORDER,405,40000,0,1,ASK,null,518
BENCHMARK,MOVE_ORDER,1118,40000,34295,0,BID,null,252
BENCHMARK,MOVE_ORDER,1109,40000,34278,0,BID,null,989
BENCHMARK,PLACE_ORDER,2217,40000,34399,1,ASK,GTC,856
BENCHMARK,MOVE_ORDER,1092,40000,34465,0,ASK,null,702
BENCHMARK,PLACE_ORDER,2218,40000,25795,1,ASK,IOC,337
BENCHMARK,PLACE_ORDER,2219,40000,34700,1,ASK,GTC,324
BENCHMARK,MOVE_ORDER,166,40000,34375,0,BID,null,923
BENCHMARK,PLACE_ORDER,2220,40000,34687,31,ASK,GTC,618
BENCHMARK,CANCEL_ORDER,371,40000,0,0,ASK,null,820
BENCHMARK,MOVE_ORDER,1568,40000,34095,0,BID,null,7
BENCHMARK,CANCEL_ORDER,1399,40000,0,0,ASK,null,386
BENCHMARK,PLACE_ORDER,2221,40000,34324,16,BID,GTC,587
BENCHMARK,MOVE_ORDER,1076,40000,34410,0,ASK,null,364
BENCHMARK,MOVE_ORDER,1602,40000,34297,0,BID,null,764
BENCHMARK,MOVE_ORDER,399,40000,34414,0,ASK,null,751
BENCHMARK,MOVE_ORDER,1263,40000,34330,0,BID,null,626
BENCHMARK,CANCEL_ORDER,1279,40000,0,0,ASK,null,921
BENCHMARK,MOVE_ORDER,1471,40000,34147,0,BID,null,430
BENCHMARK,MOVE_ORDER,794,40000,34403,0,ASK,null,831
BENCHMARK,PLACE_ORDER,2222,40000,34374,21,BID,GTC,926
BENCHMARK,MOVE_ORDER,1440,40000,34326,0,BID,null,798
BENCHMARK,PLACE_ORDER,2223,40000,34390,26,ASK,GTC,400
BENCHMARK,MOVE_ORDER,1320,40000,34365,0,BID,null,788
BENCHMARK,MOVE_ORDER,112,40000,34163,0,BID,null,658
BENCHMARK,PLACE_ORDER,2224,40000,34405,1,ASK,GTC,496
BENCHMARK,MOVE_ORDER,1108,40000,34415,0,ASK,null,322
BENCHMARK,MOVE_ORDER,1059,40000,34645,0,ASK,null,408
BENCHMARK,MOVE_ORDER,1082,40000,34384,0,BID,null,495
BENCHMARK,MOVE_ORDER,1596,40000,34415,0,ASK,null,116
BENCHMARK,PLACE_ORDER,2225,40000,25795,1,ASK,IOC,17
BENCHMARK,CANCEL_ORDER,1302,40000,0,0,BID,null,934
BENCHMARK,REDUCE_ORDER,177,40000,0,4,BID,null,550
BENCHMARK,PLACE_ORDER,2226,40000,34654,16,ASK,GTC,317
BENCHMARK,MOVE_ORDER,1133,40000,34377,0,BID,null,329
BENCHMARK,MOVE_ORDER,1592,40000,34383,0,BID,null,457
BENCHMARK,MOVE_ORDER,1594,40000,34181,0,BID,null,805
BENCHMARK,PLACE_ORDER,2227,40000,33892,5,BID,GTC,671
BENCHMARK,MOVE_ORDER,655,40000,34459,0,ASK,null,245
BENCHMARK,PLACE_ORDER,2228,40000,34392,10,ASK,GTC,449
BENCHMARK,MOVE_ORDER,314,40000,34330,0,BID,null,444
BENCHMARK,MOVE_ORDER,1281,40000,34471,0,ASK,null,327
BENCHMARK,PLACE_ORDER,2229,40000,42985,17,BID,IOC,470
BENCHMARK,MOVE_ORDER,1570,40000,34426,0,ASK,null,160
BENCHMARK,MOVE_ORDER,511,40000,34367,0,BID,null,866
BENCHMARK,PLACE_ORDER,2230,40000,25795,1,ASK,IOC,332
BENCHMARK,REDUCE_ORDER,1339,40000,0,1,ASK,null,722
BENCHMARK,MOVE_ORDER,1259,40000,34159,0,BID,null,755
BENCHMARK,REDUCE_ORDER,1373,40000,0,9,ASK,null,336
BENCHMARK,MOVE_ORDER,800,40000,34196,0,BID,null,849
BENCHMARK,MOVE_ORDER,821,40000,33908,0,BID,null,448
BENCHMARK,CANCEL_ORDER,1450,40000,0,0,BID,null,301
BENCHMARK,PLACE_ORDER,2231,40000,34571,1,ASK,GTC,843
BENCHMARK,CANCEL_ORDER,1305,40000,0,0,ASK,null,572
BENCHMARK,CANCEL_ORDER,499,40000,0,0,BID,null,831
BENCHMARK,MOVE_ORDER,1518,40000,34416,0,ASK,null,615
BENCHMARK,MOVE_ORDER,1060,40000,33713,0,BID,null,864
BENCHMARK,MOVE_ORDER,1153,40000,33887,0,BID,null,195
BENCHMARK,MOVE_ORDER,1503,40000,34335,0,BID,null,373
BENCHMARK,MOVE_ORDER,1526,40000,34592,0,ASK,null,855
BENCHMARK,MOVE_ORDER,1108,40000,34414,0,ASK,null,322
BENCHMARK,MOVE_ORDER,1088,40000,34430,0,ASK,null,45
BENCHMARK,MOVE_ORDER,1519,40000,34330,0,BID,null,200
BENCHMARK,MOVE_ORDER,1493,40000,34189,0,BID,null,190
BENCHMARK,MOVE_ORDER,705,40000,34452,0,ASK,null,557
BENCHMARK,MOVE_ORDER,1143,40000,34234,0,BID,null,832
BENCHMARK,MOVE_ORDER,915,40000,34408,0,ASK,null,63
BENCHMARK,MOVE_ORDER,694,40000,34401,0,ASK,null,987
BENCHMARK,MOVE_ORDER,427,40000,34411,0,ASK,null,301
BENCHMARK,MOVE_ORDER,1517,40000,34587,0,ASK,null,593
BENCHMARK,PLACE_ORDER,2232,40000,25795,4,ASK,IOC,867
BENCHMARK,REDUCE_ORDER,237,40000,0,36,BID,null,318
BENCHMARK,MOVE_ORDER,364,40000,34394,0,ASK,null,641
BENCHMARK,MOVE_ORDER,1493,40000,34191,0,BID,null,190
BENCHMARK,MOVE_ORDER,718,40000,34405,0,ASK,null,248
BENCHMARK,MOVE_ORDER,1402,40000,34280,0,BID,null,929
BENCHMARK,MOVE_ORDER,1455,40000,34357,0,BID,null,66
BENCHMARK,MOVE_ORDER,1320,40000,34366,0,BID,null,788
BENCHMARK,MOVE_ORDER,553,40000,33917,0,BID,null,790
BENCHMARK,MOVE_ORDER,1439,40000,34240,0,BID,null,112
BENCHMARK,MOVE_ORDER,146,40000,34253,0,BID,null,33
BENCHMARK,CANCEL_ORDER,1540,40000,0,0,ASK,null,213
BENCHMARK,MOVE_ORDER,850,40000,34290,0,BID,null,333
BENCHMARK,PLACE_ORDER,2233,40000,34386,1,BID,GTC,233
BENCHMARK,PLACE_ORDER,2234,40000,34443,5,ASK,GTC,148
BENCHMARK,MOVE_ORDER,1526,40000,34589,0,ASK,null,855
BENCHMARK,CANCEL_ORDER,1598,40000,0,0,BID,null,805
BENCHMARK,CANCEL_ORDER,266,40000,0,0,BID,null,696
BENCHMARK,MOVE_ORDER,1473,40000,33966,0,BID,null,554
BENCHMARK,MOVE_ORDER,194,40000,34402,0,ASK,null,732
BENCHMARK,PLACE_ORDER,2235,40000,34366,5,BID,GTC,24
BENCHMARK,MOVE_ORDER,214,40000,34306,0,BID,null,497
BENCHMARK,MOVE_ORDER,585,40000,34279,0,BID,null,841
BENCHMARK,MOVE_ORDER,237,40000,34333,0,BID,null,318
BENCHMARK,MOVE_ORDER,622,40000,34381,0,BID,null,502
BENCHMARK,MOVE_ORDER,1295,40000,34187,0,BID,null,661
BENCHMARK,CANCEL_ORDER,353,40000,0,0,BID,null,411
BENCHMARK,MOVE_ORDER,1529,40000,34296,0,BID,null,649
BENCHMARK,MOVE_ORDER,349,40000,34612,0,ASK,null,567
BENCHMARK,MOVE_ORDER,1055,40000,34248,0,BID,null,680
BENCHMARK,PLACE_ORDER,2236,40000,34970,9,ASK,GTC,795
BENCHMARK,CANCEL_ORDER,1054,40000,0,0,BID,null,821
BENCHMARK,MOVE_ORDER,1337,40000,34358,0,BID,null,173
BENCHMARK,MOVE_ORDER,1147,40000,34400,0,ASK,null,75
BENCHMARK,MOVE_ORDER,803,40000,34410,0,ASK,null,645
BENCHMARK,REDUCE_ORDER,400,40000,0,22,BID,null,639
BENCHMARK,MOVE_ORDER,1082,40000,34385,0,BID,null,495
BENCHMARK,MOVE_ORDER,1507,40000,34835,0,ASK,null,355
BENCHMARK,PLACE_ORDER,2237,40000,34799,31,ASK,GTC,84
BENCHMARK,MOVE_ORDER,263,40000,34384,0,BID,null,844
BENCHMARK,MOVE_ORDER,1060,40000,33720,0,BID,null,864
BENCHMARK,MOVE_ORDER,1281,40000,34470,0,ASK,null,327
BENCHMARK,MOVE_ORDER,1169,40000,34439,0,ASK,null,754
BENCHMARK,CANCEL_ORDER,1521,40000,0,0,BID,null,413
BENCHMARK,MOVE_ORDER,1652,40000,34166,0,BID,null,998
BENCHMARK,REDUCE_ORDER,1481,40000,0,4,ASK,null,720
BENCHMARK,MOVE_ORDER,1322,40000,34538,0,ASK,null,934
BENCHMARK,REDUCE_ORDER,462,40000,0,2,BID,null,373
BENCHMARK,PLACE_ORDER,2238,40000,34322,1,BID,GTC,270
BENCHMARK,MOVE_ORDER,838,40000,34227,0,BID,null,929
BENCHMARK,MOVE_ORDER,984,40000,34396,0,ASK,null,682
BENCHMARK,MOVE_ORDER,1108,40000,34413,0,ASK,null,322
BENCHMARK,MOVE_ORDER,1303,40000,34389,0,BID,null,359
BENCHMARK,REDUCE_ORDER,1335,40000,0,7,ASK,null,624
BENCHMARK,MOVE_ORDER,1609,40000,34386,0,BID,null,516
BENCHMARK,MOVE_ORDER,1452,40000,34932,0,ASK,null,671
BENCHMARK,MOVE_ORDER,1235,40000,34396,0,ASK,null,991
BENCHMARK,MOVE_ORDER,1392,40000,34430,0,ASK,null,563
BENCHMARK,MOVE_ORDER,1164,40000,34771,0,ASK,null,363
BENCHMARK,PLACE_ORDER,2239,40000,34443,41,ASK,GTC,818
BENCHMARK,PLACE_ORDER,2240,40000,25795,37,ASK,IOC,458
BENCHMARK,MOVE_ORDER,1458,40000,34387,0,BID,null,792
BENCHMARK,CANCEL_ORDER,63,40000,0,0,ASK,null,564
BENCHMARK,PLACE_ORDER,2241,40000,34322,1,BID,GTC,535
BENCHMARK,MOVE_ORDER,964,40000,34376,0,BID,null,74
BENCHMARK,CANCEL_ORDER,1657,40000,0,0,BID,null,960
BENCHMARK,MOVE_ORDER,325,40000,34551,0,ASK,null,73
BENCHMARK,MOVE_ORDER,1373,40000,34413,0,ASK,null,336
BENCHMARK,MOVE_ORDER,1549,40000,33942,0,BID,null,295
BENCHMARK,MOVE_ORDER,1580,40000,34387,0,BID,null,153
BENCHMARK,MOVE_ORDER,1335,40000,34514,0,ASK,null,624
BENCHMARK,REDUCE_ORDER,1359,40000,0,6,ASK,null,34
BENCHMARK,MOVE_ORDER,1475,40000,34683,0,ASK,null,465
BENCHMARK,MOVE_ORDER,385,40000,34113,0,BID,null,267
BENCHMARK,MOVE_ORDER,1001,40000,34266,0,BID,null,369
BENCHMARK,MOVE_ORDER,1267,40000,34604,0,ASK,null,391
BENCHMARK,MOVE_ORDER,1482,40000,34066,0,BID,null,334
BENCHMARK,CANCEL_ORDER,883,40000,0,0,BID,null,496
BENCHMARK,PLACE_ORDER,2242,40000,42985,4,BID,IOC,453
BENCHMARK,MOVE_ORDER,525,40000,34155,0,BID,null,559
BENCHMARK,REDUCE_ORDER,1414,40000,0,2,BID,null,837
BENCHMARK,MOVE_ORDER,1659,40000,34178,0,BID,null,801
BENCHMARK,PLACE_ORDER,2243,40000,34635,101,ASK,GTC,129
BENCHMARK,MOVE_ORDER,1104,40000,34103,0,BID,null,261
BENCHMARK,PLACE_ORDER,2244,40000,34397,1,ASK,GTC,972
BENCHMARK,MOVE_ORDER,905,40000,34386,0,BID,null,505
BENCHMARK,MOVE_ORDER,101,40000,34483,0,ASK,null,148
BENCHMARK,MOVE_ORDER,1606,40000,34402,0,ASK,null,957
BENCHMARK,MOVE_ORDER,1547,40000,34585,0,ASK,null,130
BENCHMARK,MOVE_ORDER,1010,40000,34319,0,BID,null,800
BENCHMARK,PLACE_ORDER,2245,40000,34360,25,BID,GTC,326
BENCHMARK,MOVE_ORDER,1550,40000,34608,0,ASK,null,934
BENCHMARK,CANCEL_ORDER,1354,40000,0,0,BID,null,916
BENCHMARK,PLACE_ORDER,2246,40000,25795,1,ASK,IOC,515
BENCHMARK,MOVE_ORDER,17,40000,34388,0,BID,null,877
BENCHMARK,CANCEL_ORDER,1583,40000,0,0,BID,null,512
BENCHMARK,MOVE_ORDER,1105,40000,34386,0,BID,null,57
BENCHMARK,PLACE_ORDER,2247,40000,35020,1,ASK,GTC,113
BENCHMARK,MOVE_ORDER,803,40000,34409,0,ASK,null,645
BENCHMARK,MOVE_ORDER,944,40000,34333,0,BID,null,886
BENCHMARK,PLACE_ORDER,2248,40000,42985,5,BID,IOC,996
BENCHMARK,MOVE_ORDER,1337,40000,34359,0,BID,null,173
BENCHMARK,PLACE_ORDER,2249,40000,34389,61,BID,GTC,616
BENCHMARK,MOVE_ORDER,107,40000,34390,0,BID,null,362
BENCHMARK,CANCEL_ORDER,1462,40000,0,0,BID,null,19
BENCHMARK,PLACE_ORDER,2250,40000,34368,1,BID,GTC,973
BENCHMARK,MOVE_ORDER,1195,40000,34471,0,ASK,null,849
BENCHMARK,CANCEL_ORDER,862,40000,0,0,BID,null,218
BENCHMARK,CANCEL_ORDER,680,40000,0,0,ASK,null,264
BENCHMARK,MOVE_ORDER,330,40000,34436,0,ASK,null,92
BENCHMARK,MOVE_ORDER,1060,40000,33727,0,BID,null,864
BENCHMARK,MOVE_ORDER,1592,40000,34384,0,BID,null,457
BENCHMARK,MOVE_ORDER,940,40000,34526,0,ASK,null,627
BENCHMARK,MOVE_ORDER,1377,40000,34144,0,BID,null,15
BENCHMARK,MOVE_ORDER,1289,40000,34342,0,BID,null,449
BENCHMARK,MOVE_ORDER,1320,40000,34367,0,BID,null,788
BENCHMARK,MOVE_ORDER,1438,40000,33967,0,BID,null,587
BENCHMARK,MOVE_ORDER,1565,40000,34686,0,ASK,null,189
BENCHMARK,MOVE_ORDER,1371,40000,34378,0,BID,null,510
BENCHMARK,MOVE_ORDER,1275,40000,34897,0,ASK,null,944
BENCHMARK,PLACE_ORDER,2251,40000,34392,1,ASK,GTC,144
BENCHMARK,MOVE_ORDER,1214,40000,34331,0,BID,null,788
BENCHMARK,CANCEL_ORDER,237,40000,0,0,BID,null,318
BENCHMARK,MOVE_ORDER,1124,40000,34129,0,BID,null,572
BENCHMARK,MOVE_ORDER,273,40000,34586,0,ASK,null,612
BENCHMARK,MOVE_ORDER,655,40000,34458,0,ASK,null,245
BENCHMARK,MOVE_ORDER,917,40000,33942,0,BID,null,904
BENCHMARK,MOVE_ORDER,1066,40000,34372,0,BID,null,262
BENCHMARK,PLACE_ORDER,2252,40000,42985,31,BID,IOC,246
BENCHMARK,MOVE_ORDER,1226,40000,34097,0,BID,null,548
BENCHMARK,MOVE_ORDER,1518,40000,34415,0,ASK,null,615
BENCHMARK,MOVE_ORDER,585,40000,34281,0,BID,null,841
BENCHMARK,PLACE_ORDER,2253,40000,34392,1,BID,GTC,357
BENCHMARK,CANCEL_ORDER,1585,40000,0,0,ASK,null,924
BENCHMARK,MOVE_ORDER,1603,40000,34328,0,BID,null,666
BENCHMARK,MOVE_ORDER,1506,40000,34254,0,BID,null,577
BENCHMARK,MOVE_ORDER,1516,40000,34421,0,ASK,null,88
BENCHMARK,MOVE_ORDER,207,40000,34097,0,BID,null,643
BENCHMARK,MOVE_ORDER,1607,40000,34411,0,ASK,null,306
BENCHMARK,MOVE_ORDER,1359,40000,34512,0,ASK,null,34
BENCHMARK,PLACE_ORDER,2254,40000,33668,51,BID,GTC,120
BENCHMARK,MOVE_ORDER,1003,40000,34353,0,BID,null,310
BENCHMARK,MOVE_ORDER,1353,40000,34409,0,ASK,null,11
BENCHMARK,PLACE_ORDER,2255,40000,34659,1,ASK,GTC,119
BENCHMARK,REDUCE_ORDER,365,40000,0,55,ASK,null,522
BENCHMARK,MOVE_ORDER,49,40000,34530,0,ASK,null,76
BENCHMARK,MOVE_ORDER,1402,40000,34282,0,BID,null,929
BENCHMARK,MOVE_ORDER,1592,40000,34385,0,BID,null,457
BENCHMARK,PLACE_ORDER,2256,40000,34491,1,ASK,GTC,100
BENCHMARK,MOVE_ORDER,1248,40000,34166,0,BID,null,983
BENCHMARK,MOVE_ORDER,1155,40000,34123,0,BID,null,904
BENCHMARK,MOVE_ORDER,1281,40000,34469,0,ASK,null,327
BENCHMARK,MOVE_ORDER,919,40000,34409,0,ASK,null,330
BENCHMARK,CANCEL_ORDER,1176,40000,0,0,ASK,null,263
BENCHMARK,MOVE_ORDER,984,40000,34395,0,ASK,null,682
BENCHMARK,MOVE_ORDER,565,40000,34427,0,ASK,null,614
BENCHMARK,MOVE_ORDER,1579,40000,34463,0,ASK,null,918
BENCHMARK,MOVE_ORDER,1335,40000,34512,0,ASK,null,624
BENCHMARK,CANCEL_ORDER,330,40000,0,0,ASK,null,92
BENCHMARK,MOVE_ORDER,889,40000,34431,0,ASK,null,588
BENCHMARK,MOVE_ORDER,192,40000,34236,0,BID,null,400
BENCHMARK,MOVE_ORDER,328,40000,34836,0,ASK,null,608
BENCHMARK,MOVE_ORDER,1455,40000,34358,0,BID,null,66
BENCHMARK,CANCEL_ORDER,498,40000,0,0,ASK,null,220
BENCHMARK,PLACE_ORDER,2257,40000,33414,25,BID,GTC,938
BENCHMARK,MOVE_ORDER,1245,40000,34377,0,BID,null,610
BENCHMARK,MOVE_ORDER,365,40000,34480,0,ASK,null,522
BENCHMARK,MOVE_ORDER,1578,40000,34302,0,BID,null,543
BENCHMARK,PLACE_ORDER,2258,40000,34205,1,BID,GTC,47
BENCHMARK,MOVE_ORDER,825,40000,34311,0,BID,null,42
BENCHMARK,MOVE_ORDER,915,40000,34407,0,ASK,null,63
BENCHMARK,MOVE_ORDER,1210,40000,34457,0,ASK,null,762
BENCHMARK,MOVE_ORDER,1341,40000,34168,0,BID,null,293
BENCHMARK,CANCEL_ORDER,1293,40000,0,0,ASK,null,43
BENCHMARK,MOVE_ORDER,1430,40000,34316,0,BID,null,623
BENCHMARK,MOVE_ORDER,1055,40000,34250,0,BID,null,680
BENCHMARK,CANCEL_ORDER,37,40000,0,0,ASK,null,504
BENCHMARK,MOVE_ORDER,17,40000,34389,0,BID,null,877
BENCHMARK,CANCEL_ORDER,1582,40000,0,0,ASK,null,549
BENCHMARK,MOVE_ORDER,1312,40000,34143,0,BID,null,868
BENCHMARK,MOVE_ORDER,1322,40000,34536,0,ASK,null,934
BENCHMARK,MOVE_ORDER,770,40000,34584,0,ASK,null,672
BENCHMARK,PLACE_ORDER,2259,40000,34262,49,BID,GTC,807
BENCHMARK,MOVE_ORDER,256,40000,34700,0,ASK,null,638
BENCHMARK,PLACE_ORDER,2260,40000,34392,1,BID,GTC,438
BENCHMARK,MOVE_ORDER,1143,40000,34236,0,BID,null,832
BENCHMARK,MOVE_ORDER,819,40000,34387,0,BID,null,873
BENCHMARK,MOVE_ORDER,1496,40000,34257,0,BID,null,781
BENCHMARK,MOVE_ORDER,1226,40000,34100,0,BID,null,548
BENCHMARK,MOVE_ORDER,1271,40000,34466,0,ASK,null,936
BENCHMARK,MOVE_ORDER,766,40000,34340,0,BID,null,905
BENCHMARK,MOVE_ORDER,631,40000,34434,0,ASK,null,837
BENCHMARK,PLACE_ORDER,2261,40000,42985,9,BID,IOC,885
BENCHMARK,MOVE_ORDER,1554,40000,34515,0,ASK,null,174
BENCHMARK,MOVE_ORDER,875,40000,34370,0,BID,null,863
BENCHMARK,MOVE_ORDER,1422,40000,33936,0,BID,null,942
BENCHMARK,MOVE_ORDER,1342,40000,34426,0,ASK,null,57
BENCHMARK,MOVE_ORDER,1526,40000,34587,0,ASK,null,855
BENCHMARK,REDUCE_ORDER,1341,40000,0,4,BID,null,293
BENCHMARK,MOVE_ORDER,1442,40000,34466,0,ASK,null,226
BENCHMARK,MOVE_ORDER,314,40000,34331,0,BID,null,444
BENCHMARK,MOVE_ORDER,1134,40000,34274,0,BID,null,898
BENCHMARK,MOVE_ORDER,657,40000,34529,0,ASK,null,572
BENCHMARK,MOVE_ORDER,1562,40000,34420,0,ASK,null,891
BENCHMARK,PLACE_ORDER,2262,40000,34394,41,BID,GTC,421
BENCHMARK,CANCEL_ORDER,1164,40000,0,0,ASK,null,363
BENCHMARK,MOVE_ORDER,1170,40000,34477,0,ASK,null,787
BENCHMARK,MOVE_ORDER,1398,40000,34155,0,BID,null,503
BENCHMARK,MOVE_ORDER,1082,40000,34386,0,BID,null,495
BENCHMARK,CANCEL_ORDER,227,40000,0,0,ASK,null,313
BENCHMARK,MOVE_ORDER,1193,40000,34656,0,ASK,null,869
BENCHMARK,MOVE_ORDER,1235,40000,34395,0,ASK,null,991
BENCHMARK,MOVE_ORDER,736,40000,34425,0,ASK,null,586
BENCHMARK,MOVE_ORDER,1000,40000,34289,0,BID,null,223
BENCHMARK,REDUCE_ORDER,1391,40000,0,1,ASK,null,331
BENCHMARK,PLACE_ORDER,2263,40000,34353,16,BID,GTC,212
BENCHMARK,REDUCE_ORDER,1080,40000,0,1,BID,null,432
BENCHMARK,REDUCE_ORDER,1281,40000,0,69,ASK,null,327
BENCHMARK,PLACE_ORDER,2264,40000,34347,31,BID,GTC,685
BENCHMARK,MOVE_ORDER,821,40000,33913,0,BID,null,448
BENCHMARK,MOVE_ORDER,1465,40000,34395,0,ASK,null,272
BENCHMARK,MOVE_ORDER,1413,40000,34323,0,BID,null,913
BENCHMARK,PLACE_ORDER,2265,40000,34391,1,BID,GTC,118
BENCHMARK,CANCEL_ORDER,56,40000,0,0,BID,null,505
BENCHMARK,MOVE_ORDER,1300,40000,34556,0,ASK,null,482
BENCHMARK,MOVE_ORDER,915,40000,34406,0,ASK,null,63
BENCHMARK,MOVE_ORDER,1610,40000,34399,0,ASK,null,894
BENCHMARK,MOVE_ORDER,453,40000,34328,0,BID,null,617
BENCHMARK,REDUCE_ORDER,1508,40000,0,16,ASK,null,371
BENCHMARK,MOVE_ORDER,1530,40000,34647,0,ASK,null,860
BENCHMARK,MOVE_ORDER,1275,40000,34891,0,ASK,null,944
BENCHMARK,MOVE_ORDER,931,40000,34286,0,BID,null,974
BENCHMARK,MOVE_ORDER,1662,40000,34374,0,BID,null,63
BENCHMARK,MOVE_ORDER,1552,40000,34469,0,ASK,null,411
BENCHMARK,MOVE_ORDER,1368,40000,34656,0,ASK,null,420
BENCHMARK,MOVE_ORDER,984,40000,34394,0,ASK,null,682
BENCHMARK,MOVE_ORDER,1509,40000,34401,0,ASK,null,833
BENCHMARK,REDUCE_ORDER,1282,40000,0,1,ASK,null,854
BENCHMARK,REDUCE_ORDER,1501,40000,0,15,BID,null,428
BENCHMARK,MOVE_ORDER,1499,40000,33940,0,BID,null,824
BENCHMARK,MOVE_ORDER,1667,40000,34396,0,ASK,null,531
BENCHMARK,MOVE_ORDER,1509,40000,34400,0,ASK,null,833
BENCHMARK,MOVE_ORDER,106,40000,34429,0,ASK,null,377
BENCHMARK,MOVE_ORDER,1316,40000,34456,0,ASK,null,301
BENCHMARK,MOVE_ORDER,1446,40000,34451,0,ASK,null,635
BENCHMARK,REDUCE_ORDER,239,40000,0,1,ASK,null,693
BENCHMARK,PLACE_ORDER,2266,40000,34438,7,ASK,GTC,438
BENCHMARK,MOVE_ORDER,1432,40000,34452,0,ASK,null,648
BENCHMARK,MOVE_ORDER,1208,40000,34417,0,ASK,null,176
