event_type,order_id,user_id,seq_id,filled_qty,remaining_qty,price,reason
filled,72523,389,,1275500,,8491323,
accepted,72524,594,72524,,,,
accepted,72525,383,72525,,,,
accepted,72526,362,72526,,,,
filled,72526,362,,4882800,,8487363,
accepted,72527,72,72527,,,,
accepted,72528,57,72528,,,,
filled,72528,57,,2812400,,8491323,
accepted,72529,890,72529,,,,
accepted,72530,678,72530,,,,
filled,72530,678,,9890300,,8492924,
accepted,72531,466,72531,,,,
accepted,72532,796,72532,,,,
filled,72532,796,,17419800,,8493120,
accepted,72533,74,72533,,,,
accepted,72534,480,72534,,,,
accepted,72535,1000,72535,,,,
filled,72535,1000,,1477300,,8490098,
accepted,72536,303,72536,,,,
accepted,72537,986,72537,,,,
accepted,72538,778,72538,,,,
accepted,72539,94,72539,,,,
accepted,72540,423,72540,,,,
accepted,72541,604,72541,,,,
accepted,72542,740,72542,,,,
accepted,72543,619,72543,,,,
accepted,72544,451,72544,,,,
filled,72544,451,,25042400,,8490098,
accepted,72545,22,72545,,,,
filled,72545,22,,29018400,,8489472,
accepted,72546,794,72546,,,,
filled,72546,794,,27595600,,8496801,
accepted,72547,921,72547,,,,
accepted,72548,723,72548,,,,
accepted,72549,979,72549,,,,
accepted,72550,509,72550,,,,
accepted,72551,626,72551,,,,
filled,72551,626,,194510100,,8498183,
accepted,72552,239,72552,,,,
accepted,72553,64,72553,,,,
accepted,72554,247,72554,,,,
filled,72554,247,,1708300,,8499136,
accepted,72555,818,72555,,,,
accepted,72556,791,72556,,,,
accepted,72557,907,72557,,,,
accepted,72558,365,72558,,,,
accepted,72559,333,72559,,,,
accepted,72560,446,72560,,,,
accepted,72561,303,72561,,,,
accepted,72562,264,72562,,,,
filled,72562,264,,11963200,,8499826,
accepted,72563,381,72563,,,,
accepted,72564,786,72564,,,,
accepted,72565,9,72565,,,,
filled,72565,9,,13758700,,8488071,
accepted,72566,43,72566,,,,
accepted,72567,920,72567,,,,
accepted,72568,783,72568,,,,
filled,72568,783,,6601600,,8487113,
accepted,72569,590,72569,,,,
accepted,72570,632,72570,,,,
accepted,72571,6,72571,,,,
accepted,72572,865,72572,,,,
accepted,72573,505,72573,,,,
accepted,72574,842,72574,,,,
accepted,72575,710,72575,,,,
accepted,72576,232,72576,,,,
accepted,72577,779,72577,,,,
accepted,72578,366,72578,,,,
accepted,72579,845,72579,,,,
accepted,72580,239,72580,,,,
accepted,72581,633,72581,,,,
filled,72581,633,,6060100,,8491255,
accepted,72582,333,72582,,,,
filled,72582,333,,1312600,,8491255,
accepted,72583,102,72583,,,,
filled,72583,102,,3795800,,8490523,
accepted,72584,802,72584,,,,
accepted,72585,972,72585,,,,
accepted,72586,699,72586,,,,
filled,72586,699,,9049200,,8491255,
accepted,72587,886,72587,,,,
accepted,72588,176,72588,,,,
filled,72588,176,,22148300,,8491255,
accepted,72589,623,72589,,,,
filled,72589,623,,10310000,,8491255,
accepted,72590,142,72590,,,,
filled,72590,142,,8454500,,8493245,
accepted,72591,844,72591,,,,
accepted,72592,805,72592,,,,
filled,72592,805,,242116600,,8486558,
accepted,72593,90,72593,,,,
accepted,72594,864,72594,,,,
filled,72594,864,,10503400,,8485739,
accepted,72595,331,72595,,,,
accepted,72596,454,72596,,,,
accepted,72597,414,72597,,,,
accepted,72598,197,72598,,,,
accepted,72599,266,72599,,,,
accepted,72600,592,72600,,,,
accepted,72601,584,72601,,,,
accepted,72602,584,72602,,,,
filled,72602,584,,5766000,,8497595,
accepted,72603,418,72603,,,,
filled,72603,418,,24835500,,8497595,
accepted,72604,147,72604,,,,
filled,72604,147,,8054700,,8497595,
accepted,72605,405,72605,,,,
filled,72605,405,,18554700,,8497595,
accepted,72606,825,72606,,,,
accepted,72607,480,72607,,,,
accepted,72608,751,72608,,,,
accepted,72609,496,72609,,,,
accepted,72610,749,72610,,,,
accepted,72611,303,72611,,,,
accepted,72612,570,72612,,,,
accepted,72613,418,72613,,,,
filled,72613,418,,2344700,,8490708,
accepted,72614,625,72614,,,,
filled,72614,625,,59058900,,8490708,
accepted,72615,710,72615,,,,
accepted,72616,469,72616,,,,
filled,72616,469,,3965600,,8490708,
accepted,72617,564,72617,,,,
accepted,72618,673,72618,,,,
accepted,72619,954,72619,,,,
accepted,72620,962,72620,,,,
accepted,72621,536,72621,,,,
filled,72621,536,,25657600,,8497595,
accepted,72622,178,72622,,,,
accepted,72623,685,72623,,,,
accepted,72624,767,72624,,,,
accepted,72625,320,72625,,,,
accepted,72626,564,72626,,,,
accepted,72627,732,72627,,,,
accepted,72628,26,72628,,,,
accepted,72629,100,72629,,,,
accepted,72630,666,72630,,,,
filled,72630,666,,451700,,8491327,
accepted,72631,101,72631,,,,
accepted,72632,886,72632,,,,
accepted,72633,428,72633,,,,
accepted,72634,430,72634,,,,
filled,72634,430,,6104800,,8498042,
accepted,72635,769,72635,,,,
accepted,72636,864,72636,,,,
accepted,72637,387,72637,,,,
accepted,72638,496,72638,,,,
accepted,72639,284,72639,,,,
accepted,72640,66,72640,,,,
accepted,72641,399,72641,,,,
accepted,72642,422,72642,,,,
filled,72642,422,,6423400,,8496745,
accepted,72643,668,72643,,,,
accepted,72644,955,72644,,,,
accepted,72645,473,72645,,,,
accepted,72646,595,72646,,,,
filled,72646,595,,3105000,,8497981,
accepted,72647,990,72647,,,,
filled,72647,990,,8394800,,8494985,
accepted,72648,885,72648,,,,
filled,72648,885,,5994500,,8499451,
accepted,72649,168,72649,,,,
accepted,72650,999,72650,,,,
accepted,72651,185,72651,,,,
accepted,72652,535,72652,,,,
accepted,72653,861,72653,,,,
filled,72653,861,,10642400,,8493723,
accepted,72654,517,72654,,,,
accepted,72655,157,72655,,,,
filled,72655,157,,41185000,,8500932,
accepted,72656,799,72656,,,,
accepted,72657,534,72657,,,,
accepted,72658,167,72658,,,,
accepted,72659,388,72659,,,,
accepted,72660,694,72660,,,,
accepted,72661,902,72661,,,,
accepted,72662,34,72662,,,,
filled,72662,34,,2007500,,8494946,
accepted,72663,910,72663,,,,
accepted,72664,407,72664,,,,
accepted,72665,584,72665,,,,
accepted,72666,889,72666,,,,
accepted,72667,410,72667,,,,
accepted,72668,343,72668,,,,
accepted,72669,356,72669,,,,
accepted,72670,601,72670,,,,
accepted,72671,862,72671,,,,
accepted,72672,215,72672,,,,
accepted,72673,178,72673,,,,
accepted,72674,612,72674,,,,
accepted,72675,877,72675,,,,
accepted,72676,227,72676,,,,
accepted,72677,99,72677,,,,
filled,72677,99,,22217400,,8497707,
accepted,72678,887,72678,,,,
accepted,72679,507,72679,,,,
accepted,72680,441,72680,,,,
accepted,72681,887,72681,,,,
accepted,72682,903,72682,,,,
accepted,72683,858,72683,,,,
accepted,72684,266,72684,,,,
accepted,72685,663,72685,,,,
accepted,72686,797,72686,,,,
accepted,72687,636,72687,,,,
partial_filled,72687,636,,49498600,2628600,,
accepted,72688,714,72688,,,,
accepted,72689,636,72689,,,,
accepted,72690,443,72690,,,,
accepted,72691,145,72691,,,,
filled,72691,145,,3917200,,8500847,
accepted,72692,988,72692,,,,
accepted,72693,298,72693,,,,
accepted,72694,333,72694,,,,
accepted,72695,553,72695,,,,
filled,72695,553,,18398600,,8497273,
accepted,72696,111,72696,,,,
accepted,72697,597,72697,,,,
accepted,72698,191,72698,,,,
accepted,72699,641,72699,,,,
accepted,72700,907,72700,,,,
accepted,72701,827,72701,,,,
accepted,72702,25,72702,,,,
accepted,72703,599,72703,,,,
accepted,72704,12,72704,,,,
accepted,72705,981,72705,,,,
accepted,72706,352,72706,,,,
filled,72706,352,,18870900,,8496620,
accepted,72707,189,72707,,,,
accepted,72708,642,72708,,,,
accepted,72709,958,72709,,,,
filled,72709,958,,116829600,,8501212,
accepted,72710,553,72710,,,,
filled,72710,553,,209032300,,8492094,
accepted,72711,516,72711,,,,
accepted,72712,157,72712,,,,
accepted,72713,872,72713,,,,
accepted,72714,202,72714,,,,
filled,72714,202,,13057600,,8502208,
accepted,72715,516,72715,,,,
filled,72715,516,,19780800,,8502414,
accepted,72716,64,72716,,,,
accepted,72717,847,72717,,,,
accepted,72718,314,72718,,,,
accepted,72719,671,72719,,,,
accepted,72720,54,72720,,,,
accepted,72721,991,72721,,,,
accepted,72722,987,72722,,,,
accepted,72723,354,72723,,,,
accepted,72724,31,72724,,,,
accepted,72725,198,72725,,,,
filled,72725,198,,4644800,,8491248,
accepted,72726,494,72726,,,,
accepted,72727,244,72727,,,,
accepted,72728,885,72728,,,,
accepted,72729,229,72729,,,,
accepted,72730,793,72730,,,,
accepted,72731,537,72731,,,,
accepted,72732,354,72732,,,,
accepted,72733,34,72733,,,,
filled,72733,34,,35094000,,8492790,
accepted,72734,623,72734,,,,
accepted,72735,936,72735,,,,
accepted,72736,791,72736,,,,
accepted,72737,124,72737,,,,
accepted,72738,10,72738,,,,
accepted,72739,585,72739,,,,
accepted,72740,986,72740,,,,
filled,72740,986,,1062100,,8492790,
accepted,72741,184,72741,,,,
filled,72741,184,,4271800,,8491177,
accepted,72742,788,72742,,,,
accepted,72743,9,72743,,,,
filled,72743,9,,9529400,,8490999,
accepted,72744,820,72744,,,,
filled,72744,820,,7469900,,8490999,
accepted,72745,280,72745,,,,
accepted,72746,381,72746,,,,
accepted,72747,409,72747,,,,
accepted,72748,250,72748,,,,
accepted,72749,227,72749,,,,
accepted,72750,88,72750,,,,
accepted,72751,765,72751,,,,
filled,72751,765,,34327300,,8490999,
accepted,72752,660,72752,,,,
accepted,72753,935,72753,,,,
accepted,72754,879,72754,,,,
filled,72754,879,,1225500,,8492790,
accepted,72755,841,72755,,,,
accepted,72756,941,72756,,,,
accepted,72757,203,72757,,,,
filled,72757,203,,17809900,,8492790,
accepted,72758,764,72758,,,,
accepted,72759,102,72759,,,,
accepted,72760,558,72760,,,,
accepted,72761,176,72761,,,,
accepted,72762,735,72762,,,,
accepted,72763,760,72763,,,,
accepted,72764,26,72764,,,,
accepted,72765,115,72765,,,,
filled,72765,115,,26899900,,8492790,
accepted,72766,711,72766,,,,
accepted,72767,485,72767,,,,
accepted,72768,358,72768,,,,
filled,72768,358,,10271800,,8490759,
accepted,72769,581,72769,,,,
accepted,72770,555,72770,,,,
accepted,72771,352,72771,,,,
filled,72771,352,,11719100,,8490708,
accepted,72772,257,72772,,,,
accepted,72773,560,72773,,,,
accepted,72774,942,72774,,,,
accepted,72775,411,72775,,,,
accepted,72776,892,72776,,,,
accepted,72777,212,72777,,,,
accepted,72778,187,72778,,,,
accepted,72779,757,72779,,,,
filled,72779,757,,23005800,,8492790,
accepted,72780,245,72780,,,,
filled,72780,245,,12190600,,8492790,
accepted,72781,820,72781,,,,
accepted,72782,8,72782,,,,
accepted,72783,949,72783,,,,
accepted,72784,403,72784,,,,
filled,72784,403,,4544400,,8492790,
accepted,72785,783,72785,,,,
accepted,72786,539,72786,,,,
filled,72786,539,,15998100,,8490990,
accepted,72787,655,72787,,,,
accepted,72788,43,72788,,,,
accepted,72789,398,72789,,,,
filled,72789,398,,13255200,,8492790,
accepted,72790,341,72790,,,,
accepted,72791,525,72791,,,,
accepted,72792,418,72792,,,,
accepted,72793,846,72793,,,,
accepted,72794,122,72794,,,,
filled,72794,122,,15659600,,8490708,
accepted,72795,717,72795,,,,
filled,72795,717,,3835200,,8490708,
accepted,72796,608,72796,,,,
accepted,72797,667,72797,,,,
accepted,72798,693,72798,,,,
accepted,72799,106,72799,,,,
filled,72799,106,,16168700,,8490708,
accepted,72800,316,72800,,,,
accepted,72801,915,72801,,,,
accepted,72802,892,72802,,,,
filled,72802,892,,82580900,,8492790,
accepted,72803,445,72803,,,,
accepted,72804,969,72804,,,,
accepted,72805,30,72805,,,,
accepted,72806,621,72806,,,,
accepted,72807,469,72807,,,,
accepted,72808,540,72808,,,,
accepted,72809,288,72809,,,,
accepted,72810,867,72810,,,,
accepted,72811,852,72811,,,,
filled,72811,852,,8217100,,8492790,
accepted,72812,63,72812,,,,
accepted,72813,671,72813,,,,
accepted,72814,768,72814,,,,
accepted,72815,243,72815,,,,
accepted,72816,794,72816,,,,
accepted,72817,584,72817,,,,
filled,72817,584,,5811800,,8491101,
accepted,72818,667,72818,,,,
filled,72818,667,,4397500,,8492790,
accepted,72819,827,72819,,,,
filled,72819,827,,4878500,,8492790,
accepted,72820,574,72820,,,,
filled,72820,574,,36814800,,8490781,
accepted,72821,694,72821,,,,
accepted,72822,403,72822,,,,
accepted,72823,190,72823,,,,
filled,72823,190,,1251100,,8490708,
accepted,72824,479,72824,,,,
accepted,72825,175,72825,,,,
filled,72825,175,,25935800,,8490579,
accepted,72826,904,72826,,,,
accepted,72827,39,72827,,,,
accepted,72828,246,72828,,,,
filled,72828,246,,9332100,,8490522,
accepted,72829,436,72829,,,,
accepted,72830,879,72830,,,,
filled,72830,879,,5767300,,8492790,
accepted,72831,57,72831,,,,
accepted,72832,816,72832,,,,
accepted,72833,295,72833,,,,
accepted,72834,868,72834,,,,
accepted,72835,425,72835,,,,
accepted,72836,155,72836,,,,
accepted,72837,822,72837,,,,
accepted,72838,434,72838,,,,
filled,72838,434,,7642400,,8490056,
accepted,72839,196,72839,,,,
accepted,72840,700,72840,,,,
filled,72840,700,,2832800,,8490056,
accepted,72841,425,72841,,,,
filled,72841,425,,6378200,,8489733,
accepted,72842,335,72842,,,,
accepted,72843,170,72843,,,,
accepted,72844,574,72844,,,,
filled,72844,574,,21198200,,8492790,
accepted,72845,80,72845,,,,
accepted,72846,675,72846,,,,
accepted,72847,268,72847,,,,
filled,72847,268,,18981500,,8489883,
accepted,72848,183,72848,,,,
filled,72848,183,,2126200,,8492790,
accepted,72849,825,72849,,,,
accepted,72850,257,72850,,,,
filled,72850,257,,4645900,,8492790,
accepted,72851,712,72851,,,,
accepted,72852,879,72852,,,,
filled,72852,879,,1716200,,8489883,
accepted,72853,672,72853,,,,
filled,72853,672,,2295700,,8489010,
accepted,72854,471,72854,,,,
accepted,72855,645,72855,,,,
accepted,72856,529,72856,,,,
accepted,72857,335,72857,,,,
filled,72857,335,,136608600,,8487474,
accepted,72858,15,72858,,,,
accepted,72859,928,72859,,,,
accepted,72860,731,72860,,,,
accepted,72861,227,72861,,,,
filled,72861,227,,203600,,8486293,
accepted,72862,189,72862,,,,
filled,72862,189,,5799600,,8492790,
accepted,72863,514,72863,,,,
accepted,72864,94,72864,,,,
accepted,72865,948,72865,,,,
accepted,72866,683,72866,,,,
accepted,72867,693,72867,,,,
filled,72867,693,,26163300,,8492790,
accepted,72868,244,72868,,,,
accepted,72869,56,72869,,,,
filled,72869,56,,17053000,,8492790,
accepted,72870,642,72870,,,,
accepted,72871,295,72871,,,,
accepted,72872,939,72872,,,,
filled,72872,939,,7513000,,8486293,
accepted,72873,509,72873,,,,
accepted,72874,730,72874,,,,
accepted,72875,676,72875,,,,
filled,72875,676,,256570000,,8493004,
accepted,72876,428,72876,,,,
accepted,72877,890,72877,,,,
accepted,72878,585,72878,,,,
accepted,72879,744,72879,,,,
filled,72879,744,,27524200,,8486293,
accepted,72880,862,72880,,,,
accepted,72881,22,72881,,,,
accepted,72882,371,72882,,,,
accepted,72883,386,72883,,,,
accepted,72884,730,72884,,,,
accepted,72885,564,72885,,,,
accepted,72886,643,72886,,,,
accepted,72887,581,72887,,,,
filled,72887,581,,22556000,,8497697,
accepted,72888,624,72888,,,,
accepted,72889,919,72889,,,,
accepted,72890,813,72890,,,,
accepted,72891,286,72891,,,,
filled,72891,286,,1721400,,8497697,
accepted,72892,709,72892,,,,
accepted,72893,740,72893,,,,
accepted,72894,625,72894,,,,
accepted,72895,388,72895,,,,
accepted,72896,416,72896,,,,
filled,72896,416,,17329900,,8486293,
accepted,72897,47,72897,,,,
accepted,72898,575,72898,,,,
accepted,72899,584,72899,,,,
accepted,72900,622,72900,,,,
accepted,72901,99,72901,,,,
accepted,72902,350,72902,,,,
accepted,72903,481,72903,,,,
accepted,72904,139,72904,,,,
accepted,72905,477,72905,,,,
accepted,72906,214,72906,,,,
accepted,72907,523,72907,,,,
accepted,72908,607,72908,,,,
accepted,72909,401,72909,,,,
accepted,72910,126,72910,,,,
partial_filled,72910,126,,33572400,21711400,,
accepted,72911,265,72911,,,,
accepted,72912,317,72912,,,,
accepted,72913,516,72913,,,,
accepted,72914,968,72914,,,,
accepted,72915,750,72915,,,,
accepted,72916,386,72916,,,,
accepted,72917,809,72917,,,,
filled,72917,809,,2074100,,8497517,
accepted,72918,483,72918,,,,
accepted,72919,373,72919,,,,
accepted,72920,698,72920,,,,
accepted,72921,671,72921,,,,
accepted,72922,997,72922,,,,
accepted,72923,74,72923,,,,
accepted,72924,880,72924,,,,
filled,72924,880,,4110700,,8497517,
accepted,72925,557,72925,,,,
accepted,72926,285,72926,,,,
accepted,72927,478,72927,,,,
accepted,72928,120,72928,,,,
accepted,72929,912,72929,,,,
accepted,72930,697,72930,,,,
accepted,72931,924,72931,,,,
accepted,72932,704,72932,,,,
accepted,72933,412,72933,,,,
accepted,72934,378,72934,,,,
accepted,72935,606,72935,,,,
accepted,72936,866,72936,,,,
accepted,72937,947,72937,,,,
accepted,72938,386,72938,,,,
filled,72938,386,,9186100,,8491106,
accepted,72939,507,72939,,,,
accepted,72940,922,72940,,,,
filled,72940,922,,92593700,,8489776,
accepted,72941,289,72941,,,,
accepted,72942,630,72942,,,,
accepted,72943,490,72943,,,,
accepted,72944,186,72944,,,,
partial_filled,72944,186,,12149700,12242700,,
accepted,72945,465,72945,,,,
accepted,72946,589,72946,,,,
accepted,72947,787,72947,,,,
accepted,72948,172,72948,,,,
accepted,72949,419,72949,,,,
accepted,72950,442,72950,,,,
accepted,72951,609,72951,,,,
filled,72951,609,,1498000,,8495442,
accepted,72952,785,72952,,,,
accepted,72953,519,72953,,,,
accepted,72954,992,72954,,,,
filled,72954,992,,7299300,,8497517,
accepted,72955,839,72955,,,,
partial_filled,72955,839,,544565600,273921500,,
accepted,72956,45,72956,,,,
accepted,72957,268,72957,,,,
accepted,72958,644,72958,,,,
accepted,72959,55,72959,,,,
accepted,72960,40,72960,,,,
filled,72960,40,,3161200,,8500476,
accepted,72961,209,72961,,,,
accepted,72962,718,72962,,,,
filled,72962,718,,4085500,,8500117,
accepted,72963,566,72963,,,,
accepted,72964,999,72964,,,,
accepted,72965,223,72965,,,,
accepted,72966,546,72966,,,,
filled,72966,546,,15141600,,8500117,
accepted,72967,583,72967,,,,
filled,72967,583,,44599700,,8500117,
accepted,72968,155,72968,,,,
accepted,72969,409,72969,,,,
filled,72969,409,,4020000,,8500117,
accepted,72970,367,72970,,,,
filled,72970,367,,156483100,,8500117,
accepted,72971,225,72971,,,,
accepted,72972,767,72972,,,,
accepted,72973,743,72973,,,,
filled,72973,743,,17902100,,8500117,
accepted,72974,590,72974,,,,
filled,72974,590,,3526300,,8500117,
accepted,72975,246,72975,,,,
filled,72975,246,,19252900,,8500117,
accepted,72976,627,72976,,,,
accepted,72977,957,72977,,,,
accepted,72978,16,72978,,,,
accepted,72979,521,72979,,,,
filled,72979,521,,3564100,,8500476,
accepted,72980,112,72980,,,,
accepted,72981,841,72981,,,,
accepted,72982,235,72982,,,,
accepted,72983,157,72983,,,,
accepted,72984,715,72984,,,,
accepted,72985,531,72985,,,,
accepted,72986,537,72986,,,,
filled,72986,537,,26639700,,8500797,
accepted,72987,52,72987,,,,
accepted,72988,640,72988,,,,
accepted,72989,931,72989,,,,
accepted,72990,113,72990,,,,
accepted,72991,252,72991,,,,
accepted,72992,137,72992,,,,
accepted,72993,387,72993,,,,
accepted,72994,358,72994,,,,
accepted,72995,715,72995,,,,
accepted,72996,282,72996,,,,
accepted,72997,999,72997,,,,
accepted,72998,330,72998,,,,
filled,72998,330,,7743800,,8500117,
accepted,72999,931,72999,,,,
accepted,73000,862,73000,,,,
filled,73000,862,,63808500,,8501307,
accepted,73001,909,73001,,,,
accepted,73002,987,73002,,,,
accepted,73003,697,73003,,,,
accepted,73004,130,73004,,,,
accepted,73005,491,73005,,,,
accepted,73006,841,73006,,,,
filled,73006,841,,140700,,8500117,
accepted,73007,575,73007,,,,
accepted,73008,365,73008,,,,
accepted,73009,802,73009,,,,
filled,73009,802,,1740400,,8499796,
accepted,73010,572,73010,,,,
filled,73010,572,,631200,,8499336,
accepted,73011,364,73011,,,,
filled,73011,364,,52815400,,8502353,
accepted,73012,227,73012,,,,
accepted,73013,205,73013,,,,
filled,73013,205,,766600,,8502406,
accepted,73014,213,73014,,,,
accepted,73015,864,73015,,,,
accepted,73016,9,73016,,,,
accepted,73017,930,73017,,,,
accepted,73018,730,73018,,,,
filled,73018,730,,555793000,,8488029,
accepted,73019,36,73019,,,,
accepted,73020,816,73020,,,,
accepted,73021,992,73021,,,,
accepted,73022,989,73022,,,,
filled,73022,989,,2099800,,8498942,
accepted,73023,21,73023,,,,
accepted,73024,200,73024,,,,
accepted,73025,592,73025,,,,
partial_filled,73025,592,,4379800,9410400,,
accepted,73026,866,73026,,,,
accepted,73027,533,73027,,,,
accepted,73028,141,73028,,,,
accepted,73029,93,73029,,,,
filled,73029,93,,41336100,,8498324,
accepted,73030,557,73030,,,,
accepted,73031,476,73031,,,,
accepted,73032,287,73032,,,,
filled,73032,287,,18568100,,8486293,
accepted,73033,749,73033,,,,
filled,73033,749,,239400,,8502414,
accepted,73034,992,73034,,,,
accepted,73035,71,73035,,,,
filled,73035,71,,3885500,,8502414,
accepted,73036,24,73036,,,,
accepted,73037,860,73037,,,,
accepted,73038,496,73038,,,,
accepted,73039,774,73039,,,,
accepted,73040,185,73040,,,,
accepted,73041,522,73041,,,,
accepted,73042,797,73042,,,,
accepted,73043,977,73043,,,,
accepted,73044,687,73044,,,,
filled,73044,687,,52248500,,8487631,
accepted,73045,472,73045,,,,
accepted,73046,119,73046,,,,
accepted,73047,944,73047,,,,
accepted,73048,570,73048,,,,
accepted,73049,509,73049,,,,
accepted,73050,779,73050,,,,
filled,73050,779,,148887400,,8486249,
accepted,73051,879,73051,,,,
accepted,73052,985,73052,,,,
filled,73052,985,,747600,,8486120,
accepted,73053,210,73053,,,,
accepted,73054,329,73054,,,,
accepted,73055,787,73055,,,,
accepted,73056,705,73056,,,,
accepted,73057,812,73057,,,,
accepted,73058,718,73058,,,,
filled,73058,718,,8579100,,8490934,
accepted,73059,872,73059,,,,
filled,73059,872,,15013000,,8502414,
accepted,73060,775,73060,,,,
accepted,73061,853,73061,,,,
accepted,73062,544,73062,,,,
filled,73062,544,,12302600,,8488794,
accepted,73063,334,73063,,,,
accepted,73064,526,73064,,,,
filled,73064,526,,1246900,,8502414,
accepted,73065,197,73065,,,,
filled,73065,197,,20178200,,8502414,
accepted,73066,87,73066,,,,
accepted,73067,265,73067,,,,
accepted,73068,405,73068,,,,
accepted,73069,768,73069,,,,
accepted,73070,411,73070,,,,
filled,73070,411,,274827100,,8487279,
accepted,73071,859,73071,,,,
accepted,73072,178,73072,,,,
accepted,73073,435,73073,,,,
accepted,73074,102,73074,,,,
filled,73074,102,,6716500,,8485612,
accepted,73075,126,73075,,,,
accepted,73076,835,73076,,,,
filled,73076,835,,27102700,,8501381,
accepted,73077,816,73077,,,,
accepted,73078,469,73078,,,,
accepted,73079,892,73079,,,,
accepted,73080,836,73080,,,,
accepted,73081,230,73081,,,,
accepted,73082,304,73082,,,,
filled,73082,304,,1101200,,8501381,
accepted,73083,973,73083,,,,
accepted,73084,196,73084,,,,
accepted,73085,339,73085,,,,
accepted,73086,440,73086,,,,
accepted,73087,192,73087,,,,
filled,73087,192,,17357900,,8492587,
accepted,73088,801,73088,,,,
filled,73088,801,,589400,,8500218,
accepted,73089,790,73089,,,,
filled,73089,790,,7879500,,8501018,
accepted,73090,456,73090,,,,
accepted,73091,159,73091,,,,
accepted,73092,680,73092,,,,
accepted,73093,385,73093,,,,
accepted,73094,389,73094,,,,
accepted,73095,292,73095,,,,
accepted,73096,145,73096,,,,
accepted,73097,924,73097,,,,
accepted,73098,546,73098,,,,
accepted,73099,147,73099,,,,
accepted,73100,394,73100,,,,
accepted,73101,248,73101,,,,
accepted,73102,84,73102,,,,
accepted,73103,623,73103,,,,
accepted,73104,472,73104,,,,
accepted,73105,702,73105,,,,
accepted,73106,440,73106,,,,
accepted,73107,904,73107,,,,
filled,73107,904,,92123900,,8501833,
accepted,73108,77,73108,,,,
accepted,73109,568,73109,,,,
accepted,73110,734,73110,,,,
filled,73110,734,,864500,,8496231,
accepted,73111,50,73111,,,,
accepted,73112,102,73112,,,,
filled,73112,102,,22470200,,8496231,
accepted,73113,423,73113,,,,
accepted,73114,680,73114,,,,
accepted,73115,994,73115,,,,
accepted,73116,590,73116,,,,
partial_filled,73116,590,,98247200,45385700,,
accepted,73117,770,73117,,,,
accepted,73118,537,73118,,,,
filled,73118,537,,2961600,,8488457,
accepted,73119,589,73119,,,,
accepted,73120,390,73120,,,,
filled,73120,390,,780300,,8492045,
accepted,73121,36,73121,,,,
accepted,73122,989,73122,,,,
accepted,73123,83,73123,,,,
accepted,73124,942,73124,,,,
filled,73124,942,,13573100,,8487237,
accepted,73125,477,73125,,,,
filled,73125,477,,43491500,,8485817,
accepted,73126,180,73126,,,,
accepted,73127,313,73127,,,,
accepted,73128,730,73128,,,,
filled,73128,730,,5379500,,8492045,
accepted,73129,863,73129,,,,
filled,73129,863,,13144000,,8492045,
accepted,73130,193,73130,,,,
filled,73130,193,,717576900,,8502089,
accepted,73131,665,73131,,,,
accepted,73132,705,73132,,,,
accepted,73133,27,73133,,,,
accepted,73134,639,73134,,,,
accepted,73135,252,73135,,,,
filled,73135,252,,32671600,,8491079,
accepted,73136,977,73136,,,,
filled,73136,977,,9914200,,8491079,
accepted,73137,1,73137,,,,
accepted,73138,581,73138,,,,
accepted,73139,67,73139,,,,
filled,73139,67,,1257000,,8502702,
accepted,73140,19,73140,,,,
accepted,73141,140,73141,,,,
filled,73141,140,,2281500,,8499462,
accepted,73142,27,73142,,,,
accepted,73143,573,73143,,,,
accepted,73144,104,73144,,,,
partial_filled,73144,104,,25652800,974347200,,
accepted,73145,805,73145,,,,
accepted,73146,546,73146,,,,
accepted,73147,90,73147,,,,
accepted,73148,223,73148,,,,
accepted,73149,792,73149,,,,
accepted,73150,332,73150,,,,
accepted,73151,998,73151,,,,
accepted,73152,72,73152,,,,
accepted,73153,149,73153,,,,
accepted,73154,78,73154,,,,
filled,73154,78,,102202500,,8490798,
accepted,73155,743,73155,,,,
accepted,73156,311,73156,,,,
accepted,73157,520,73157,,,,
accepted,73158,452,73158,,,,
filled,73158,452,,38185300,,8486896,
accepted,73159,807,73159,,,,
accepted,73160,826,73160,,,,
accepted,73161,591,73161,,,,
filled,73161,591,,1975500,,8485612,
accepted,73162,442,73162,,,,
accepted,73163,190,73163,,,,
accepted,73164,176,73164,,,,
accepted,73165,267,73165,,,,
filled,73165,267,,62916600,,8485612,
accepted,73166,514,73166,,,,
accepted,73167,157,73167,,,,
accepted,73168,447,73168,,,,
filled,73168,447,,5592300,,8492195,
accepted,73169,663,73169,,,,
accepted,73170,787,73170,,,,
accepted,73171,529,73171,,,,
accepted,73172,608,73172,,,,
accepted,73173,603,73173,,,,
accepted,73174,396,73174,,,,
filled,73174,396,,46996000,,8492195,
accepted,73175,587,73175,,,,
accepted,73176,541,73176,,,,
accepted,73177,565,73177,,,,
accepted,73178,273,73178,,,,
accepted,73179,999,73179,,,,
filled,73179,999,,19954100,,8492195,
accepted,73180,150,73180,,,,
filled,73180,150,,145209600,,8498892,
accepted,73181,45,73181,,,,
filled,73181,45,,3875100,,8499356,
accepted,73182,351,73182,,,,
accepted,73183,887,73183,,,,
accepted,73184,36,73184,,,,
accepted,73185,270,73185,,,,
accepted,73186,580,73186,,,,
filled,73186,580,,56630800,,8487796,
accepted,73187,554,73187,,,,
accepted,73188,474,73188,,,,
